job_vacancy,experience,location,college,skill1,skill2,skill3,skill4,skill5,level1,level2,level3,level4,level5,employed
52,10,70,28,72,28,95,13,46,5,5,0,0,1,2
34,18,59,60,96,58,14,71,8,2,3,4,0,3,2
22,32,16,27,26,90,41,41,47,4,2,2,5,4,1
40,13,22,97,48,87,0,67,21,0,2,2,3,3,1
68,25,73,97,89,40,21,29,74,1,2,2,5,0,2
73,31,94,69,88,48,61,21,8,2,3,0,5,5,2
39,24,97,84,54,95,52,92,87,0,4,0,5,1,2
30,28,62,46,64,15,0,45,51,2,1,0,4,0,2
88,24,26,27,4,34,54,54,72,3,2,1,2,0,2
39,17,22,59,96,15,29,59,93,4,3,5,2,2,2
77,22,93,25,88,17,16,51,98,5,1,4,1,5,2
4,40,96,32,8,90,99,34,10,5,4,2,2,5,1
4,18,84,99,35,85,68,3,23,5,1,1,5,2,1
79,6,10,41,88,1,79,42,32,5,4,0,1,3,2
35,11,14,33,7,43,53,89,32,5,2,0,3,4,2
27,8,28,88,67,81,78,67,96,1,1,4,1,4,1
3,25,1,80,10,53,8,82,18,1,3,4,0,2,1
61,9,30,42,99,13,56,97,67,2,3,4,4,5,1
20,25,26,47,94,5,60,99,78,1,1,0,0,1,2
21,36,14,77,50,30,58,84,16,2,1,4,3,2,1
19,9,81,22,29,6,34,26,8,3,4,5,1,1,2
71,6,53,14,0,49,16,36,81,1,4,0,0,3,1
76,22,42,15,0,43,74,72,29,0,1,5,1,5,1
28,5,75,10,99,81,38,29,84,0,5,2,5,2,1
83,18,80,6,20,94,7,39,62,3,3,1,1,1,1
66,32,12,3,46,18,57,41,60,0,2,5,2,0,1
49,8,15,64,35,50,24,7,32,2,4,0,1,3,1
67,40,54,32,68,43,45,68,30,1,1,2,1,1,1
22,4,72,52,1,47,54,48,61,0,1,1,2,4,2
27,33,89,42,99,28,67,45,78,1,2,1,0,2,2
91,15,32,1,98,85,28,55,34,0,0,2,3,2,2
54,35,0,54,9,92,45,97,77,5,0,0,5,3,1
42,10,54,8,8,61,27,21,34,0,5,1,0,4,2
54,25,75,25,32,74,21,59,80,2,5,2,0,2,1
68,16,85,39,53,90,47,39,84,3,3,4,5,2,1
46,12,25,60,56,56,69,19,40,1,2,1,5,3,2
41,21,9,15,26,57,97,20,54,5,1,1,5,1,2
69,39,74,18,25,7,3,71,6,1,4,3,5,0,1
61,31,85,14,94,52,22,42,62,0,5,3,4,2,2
79,30,60,58,78,52,33,27,42,2,1,5,2,3,2
84,17,48,38,67,60,20,6,14,5,5,1,4,2,2
54,4,87,20,72,48,38,50,1,0,1,4,3,5,2
13,38,53,73,24,95,94,59,57,1,4,2,2,2,1
32,23,27,68,49,5,8,11,70,5,0,2,5,4,1
77,38,7,47,3,98,20,82,38,5,2,1,2,2,1
95,12,21,87,76,46,95,93,85,0,5,1,4,3,1
64,30,83,11,88,12,36,40,21,2,1,2,3,2,2
78,16,60,3,51,13,63,81,66,5,0,4,0,2,1
32,5,34,40,21,2,7,84,69,3,3,5,2,3,2
16,25,75,67,62,46,88,68,11,1,4,1,1,4,1
14,11,26,33,93,40,83,13,6,3,5,1,5,3,1
1,22,69,8,5,78,30,65,68,4,5,0,0,2,2
17,39,96,37,59,21,97,35,88,3,0,3,1,4,1
83,26,76,89,19,7,57,59,35,5,1,2,2,1,1
47,12,12,60,39,65,41,84,50,0,5,4,3,1,2
5,35,79,36,57,0,86,6,11,2,0,2,5,2,2
26,38,40,11,83,30,44,52,73,5,1,2,3,5,2
9,22,80,31,34,74,56,92,91,0,4,3,1,0,2
67,20,81,84,94,76,97,67,27,5,3,1,2,3,1
43,34,24,7,47,53,81,32,80,4,4,5,4,1,1
25,4,33,9,86,24,9,88,60,1,0,0,0,4,2
1,17,0,83,76,37,33,35,43,1,5,4,4,5,2
46,25,66,75,82,17,88,32,36,3,5,2,4,3,2
30,28,63,98,94,44,26,83,59,0,5,5,5,1,2
2,3,82,37,60,21,31,18,61,4,3,1,3,0,1
34,15,29,0,77,88,80,15,87,2,5,0,5,4,2
86,20,90,98,28,1,79,46,89,2,3,3,5,1,2
67,3,2,39,75,33,45,79,42,2,0,1,0,4,2
69,39,80,58,57,42,24,86,32,5,2,3,0,1,2
53,1,93,21,42,94,28,27,3,5,1,4,1,4,1
63,6,65,83,82,87,63,34,7,5,3,1,0,5,2
22,37,15,9,11,95,35,16,60,5,5,4,1,4,1
27,24,93,26,4,99,42,96,41,5,5,3,5,5,2
23,7,87,62,65,87,41,69,75,0,2,5,2,5,1
63,39,47,18,51,64,29,35,6,5,3,0,1,2,2
47,8,37,83,83,0,36,22,19,2,3,1,4,5,1
8,39,46,75,66,66,20,74,30,4,5,3,0,0,2
89,10,53,52,22,96,25,98,92,2,2,5,1,0,1
58,0,20,80,66,83,56,18,15,3,3,1,1,3,1
9,30,54,47,96,55,0,17,63,5,4,0,4,1,2
76,33,89,92,16,46,2,11,82,1,1,5,0,3,1
93,26,79,50,94,67,58,19,65,1,1,0,4,3,1
15,27,31,78,41,42,41,55,7,0,0,3,4,2,1
62,8,75,56,42,99,72,46,43,2,4,1,1,1,1
29,2,96,12,73,90,66,82,7,2,5,0,4,3,2
20,34,40,16,1,23,16,14,78,3,1,1,1,1,2
28,8,69,7,8,15,75,65,58,0,2,0,0,3,2
81,17,40,4,64,99,8,85,79,1,4,4,0,5,2
51,26,6,91,79,52,2,22,35,5,4,2,4,5,1
92,0,13,87,38,58,82,69,88,1,5,5,2,5,2
39,36,27,2,86,52,46,46,13,1,5,2,5,5,2
78,37,88,52,97,52,62,58,73,0,0,1,1,0,1
3,18,49,48,21,75,52,25,22,1,4,0,0,4,2
11,40,31,48,3,43,15,59,75,5,4,3,5,2,1
97,6,97,52,83,73,65,43,25,1,5,1,1,4,2
40,21,57,67,0,63,70,53,95,0,4,2,5,1,1
69,22,86,11,44,48,97,29,47,4,0,2,4,3,1
44,27,20,39,75,27,50,21,3,0,1,0,3,1,1
84,24,2,63,17,74,19,84,62,2,1,1,4,4,2
25,29,31,98,83,0,69,90,50,3,1,4,1,4,1
16,37,28,55,70,24,7,31,3,0,4,0,3,4,1
45,6,93,47,22,45,11,57,74,5,4,1,1,1,1
57,31,0,92,56,90,40,87,86,1,1,5,4,2,2
75,18,91,64,44,58,64,29,48,0,3,0,2,1,2
13,29,15,0,0,69,61,6,89,3,3,1,3,5,1
22,32,22,37,86,41,87,58,4,2,2,1,5,5,2
45,29,25,49,75,68,7,0,55,1,3,0,1,5,1
77,28,77,64,95,51,7,96,32,1,0,2,0,1,2
2,25,60,80,5,66,1,80,6,0,1,1,5,1,2
83,39,27,55,64,86,4,33,31,4,0,0,0,3,1
58,40,13,24,2,37,80,80,58,4,5,2,0,1,1
98,20,56,65,43,58,5,73,25,5,0,2,4,4,2
40,2,72,63,86,24,30,0,33,2,5,5,0,2,1
66,8,33,2,81,79,68,86,21,0,1,3,4,3,1
88,22,90,74,39,96,34,66,8,4,5,4,4,2,1
24,22,97,54,54,1,81,71,57,5,2,0,1,1,2
21,2,26,52,44,11,19,3,13,2,0,1,2,5,2
65,26,37,9,44,9,7,41,79,3,0,2,3,1,1
3,22,61,90,64,33,11,91,15,0,4,2,5,2,2
30,14,15,90,86,21,36,70,45,2,5,5,3,5,2
7,33,88,99,16,48,36,30,18,3,4,2,2,0,2
0,10,44,20,92,25,11,28,87,1,2,3,3,5,2
99,2,13,13,30,2,22,5,61,3,3,3,1,4,1
82,27,25,55,31,70,89,95,99,1,4,5,4,0,2
32,29,9,75,7,5,6,17,46,5,1,2,5,4,1
10,3,76,71,50,17,41,67,39,5,2,1,5,2,2
97,31,57,66,48,66,35,39,19,1,0,4,3,0,1
55,34,76,88,58,52,84,68,19,4,0,5,0,0,2
83,0,57,46,18,7,48,3,13,2,1,5,4,5,1
50,12,60,17,83,93,11,86,89,4,3,2,4,4,2
85,7,80,16,22,54,84,18,91,4,1,1,4,5,2
11,23,9,6,59,22,92,53,63,5,1,2,0,5,2
97,0,24,96,98,72,93,2,11,4,0,3,3,2,2
6,34,91,66,76,78,73,76,7,5,2,3,2,2,2
44,2,71,30,64,76,46,19,54,1,1,0,2,2,2
46,35,10,65,26,24,69,30,51,0,2,1,1,0,2
57,18,57,41,56,87,10,76,67,1,0,5,3,2,1
62,18,17,61,38,4,20,90,28,1,4,1,2,5,1
19,17,51,4,16,10,70,12,62,0,3,4,1,1,2
61,26,91,73,44,35,3,44,8,1,1,1,4,4,2
21,3,12,6,84,18,21,0,15,1,2,1,4,2,2
74,25,1,74,44,36,10,45,25,1,0,1,3,5,2
58,30,79,69,99,2,38,2,93,3,2,4,4,0,2
33,25,17,22,31,52,9,24,50,4,3,1,4,1,1
8,35,32,66,82,32,65,59,85,2,2,2,4,1,1
28,1,60,44,51,93,59,83,41,0,3,1,3,0,2
29,10,75,65,87,63,6,83,79,3,2,1,1,2,1
88,16,17,39,70,21,83,93,89,4,3,5,1,3,2
99,33,40,52,67,71,66,64,15,0,1,3,1,2,1
39,25,34,68,38,68,68,46,90,2,0,0,3,0,2
32,29,24,89,80,37,27,11,62,0,4,4,5,0,2
32,39,53,61,89,0,52,67,24,2,0,4,4,0,1
42,32,79,58,62,13,17,10,63,3,0,3,5,5,1
48,29,44,66,57,67,78,85,93,5,1,0,3,4,2
23,5,27,92,5,19,71,30,6,3,1,2,4,4,1
18,30,32,57,4,96,31,19,90,4,3,3,0,4,1
48,15,58,17,91,56,90,4,19,5,2,3,2,0,1
75,27,21,75,42,6,2,43,24,0,4,1,5,3,2
51,37,27,32,55,45,69,37,47,2,5,5,5,1,2
72,32,76,13,82,42,63,46,98,3,0,1,1,3,2
67,40,42,25,6,50,77,28,44,4,3,5,4,2,1
49,14,38,22,86,54,7,40,81,4,3,4,3,5,1
84,23,6,2,97,80,52,55,33,5,3,0,1,1,1
50,38,81,16,98,50,15,3,23,5,3,0,4,0,1
78,19,96,79,58,60,0,32,92,1,5,3,1,2,1
55,22,34,34,28,86,70,34,81,3,4,4,3,3,1
5,24,70,29,4,28,47,70,75,3,3,5,5,5,1
63,7,11,90,0,90,99,58,91,4,4,4,0,4,1
75,34,80,44,23,91,20,7,94,5,3,1,5,3,2
79,18,79,39,4,43,79,67,56,4,0,5,4,5,1
26,1,79,99,0,87,76,10,35,3,0,0,3,0,2
33,20,94,17,20,57,67,77,8,5,0,0,0,1,1
24,11,91,82,51,79,85,59,36,2,0,2,4,2,1
89,24,87,83,38,68,64,79,19,5,2,5,4,3,1
86,35,7,80,89,12,2,40,2,0,3,1,1,4,1
25,13,65,45,7,22,15,72,77,1,3,5,2,4,1
31,6,17,8,4,1,72,89,77,3,5,1,5,2,2
49,20,36,8,86,34,64,27,14,0,5,2,1,3,1
60,0,91,22,32,75,53,22,63,1,3,0,3,3,1
99,37,69,87,22,86,80,21,80,1,3,1,1,2,2
90,20,74,55,12,17,17,44,30,4,5,0,5,1,1
20,30,92,49,60,90,42,36,85,5,4,5,2,3,2
50,22,52,84,48,40,14,4,73,4,1,3,4,2,2
63,7,88,61,83,41,53,72,35,4,0,4,2,1,1
64,26,15,12,81,12,51,12,80,4,0,1,5,2,1
62,32,59,71,79,81,95,38,50,5,4,5,3,2,1
73,7,69,11,52,55,69,66,6,5,5,0,4,3,1
15,14,67,90,27,72,12,4,73,0,1,2,0,3,1
88,23,45,4,19,42,28,63,23,2,5,3,1,1,1
8,0,15,86,8,67,93,54,66,1,2,2,4,4,1
80,4,13,51,82,60,86,23,96,4,5,1,5,4,2
68,39,66,35,22,50,83,16,46,4,0,0,4,1,2
11,37,16,76,46,96,27,26,20,1,3,3,5,3,2
75,4,32,52,33,99,68,14,92,4,5,0,2,2,1
60,7,25,68,87,24,36,46,57,3,0,5,2,5,1
60,6,36,72,93,54,82,54,20,4,5,1,4,0,1
10,14,27,44,15,63,22,72,61,1,1,4,2,4,1
44,31,54,78,99,38,98,50,4,2,3,3,2,5,1
79,8,71,54,84,93,41,0,79,5,1,0,4,1,2
35,34,86,55,34,29,99,99,21,5,3,2,4,5,2
1,22,67,77,70,86,80,2,7,2,5,4,1,0,2
34,17,42,81,21,32,85,24,62,3,1,0,3,4,1
2,14,72,45,24,55,29,22,16,0,2,5,0,4,1
0,24,69,97,33,92,45,3,90,5,1,0,3,5,2
91,13,35,13,59,87,5,31,98,5,0,0,3,3,1
6,10,6,86,9,43,33,28,73,2,1,0,0,1,1
37,37,53,46,37,16,14,17,97,0,2,3,2,4,1
2,3,92,0,19,90,50,68,86,3,3,5,4,2,2
1,15,64,57,60,31,33,37,94,4,2,0,0,5,1
32,38,90,70,78,26,61,39,78,1,0,2,4,0,2
31,6,5,99,42,10,37,91,10,4,5,5,4,5,2
51,11,77,11,30,24,46,15,89,0,3,3,0,1,2
25,26,92,75,31,36,79,64,77,3,1,1,2,1,2
56,7,39,89,82,20,48,75,77,5,2,4,5,2,2
91,7,16,73,46,90,96,98,57,5,2,4,0,2,1
19,8,56,20,78,0,71,6,10,0,1,1,0,5,1
62,20,67,96,6,2,74,17,54,4,1,5,3,2,1
63,7,99,69,11,56,79,61,38,1,1,3,4,4,1
20,8,46,75,79,63,66,24,99,2,1,4,3,0,2
69,36,92,23,60,65,85,61,88,4,2,0,4,1,1
23,11,93,61,82,31,18,5,21,1,5,0,3,3,1
85,28,78,23,99,62,14,70,17,4,2,0,2,4,1
92,38,72,83,72,26,65,61,25,5,1,5,1,4,2
72,4,85,92,52,37,37,93,9,4,2,2,0,4,2
96,23,36,32,58,28,45,42,8,2,1,5,1,4,2
69,19,19,71,73,96,65,46,43,5,0,4,5,2,2
22,16,15,43,76,7,84,84,43,4,4,2,5,3,2
10,7,33,41,91,70,47,97,6,5,0,5,5,5,2
78,0,52,68,63,41,18,53,11,1,2,1,5,1,1
4,8,8,39,50,63,52,20,14,2,4,3,3,5,1
65,7,64,41,18,18,65,97,52,2,3,1,0,1,1
11,19,28,25,86,2,86,38,68,4,0,1,2,4,1
45,2,5,79,12,65,21,94,24,5,2,0,1,5,2
22,31,11,65,39,57,97,77,94,3,3,5,3,5,1
30,6,58,29,73,21,94,24,99,5,1,5,4,2,2
11,9,89,43,86,7,3,64,8,3,5,2,2,1,2
27,3,68,80,18,78,72,13,81,2,4,3,2,2,2
42,7,63,12,62,97,80,80,7,3,3,5,0,3,2
39,7,65,37,30,4,84,66,83,0,3,0,5,4,1
67,2,27,48,76,66,58,19,58,2,1,2,5,3,2
53,2,68,51,59,35,86,79,94,1,2,2,1,4,1
67,31,91,18,82,22,51,26,75,3,0,2,0,4,1
19,39,71,82,21,67,79,69,13,2,5,5,2,3,1
13,39,55,75,35,58,46,66,62,1,1,5,3,0,1
30,9,49,89,6,31,98,92,57,5,1,4,4,3,2
17,17,95,63,61,11,47,36,43,4,3,4,5,3,1
40,2,18,59,27,40,48,15,39,1,0,0,2,2,1
69,20,31,75,82,55,43,16,40,5,1,5,2,5,2
74,25,30,67,91,1,51,27,40,3,4,0,3,5,1
82,36,92,36,60,92,90,65,48,2,4,4,0,3,1
10,5,28,65,93,96,19,31,42,2,0,1,4,2,2
48,7,49,8,65,29,16,27,86,3,5,4,1,1,1
49,31,24,18,42,40,56,90,45,1,0,2,0,1,1
32,22,67,26,2,4,90,48,46,5,1,1,3,4,1
51,13,74,76,29,26,53,89,51,4,3,5,0,2,1
79,5,94,3,97,32,31,13,7,2,3,1,1,1,2
20,1,99,64,2,91,55,69,17,0,3,5,2,1,2
86,2,94,98,81,8,54,58,17,3,3,3,1,4,2
75,7,7,82,61,97,59,87,48,4,0,0,3,2,1
7,25,40,71,45,83,98,16,48,4,3,5,2,5,1
37,14,73,26,45,54,21,15,98,5,2,3,3,4,1
73,11,85,66,17,12,28,21,92,2,2,2,2,0,1
9,11,44,15,82,55,81,1,42,4,0,2,0,3,1
20,14,95,42,9,37,30,25,9,5,5,3,5,1,2
43,40,27,56,12,17,87,42,78,3,1,1,3,0,2
74,7,64,14,8,96,3,65,15,3,3,3,1,4,2
61,28,64,72,22,23,12,42,43,3,3,3,2,3,1
20,11,18,15,13,31,94,9,34,5,3,0,2,3,2
70,25,87,10,36,45,92,93,80,2,4,5,1,1,1
55,0,49,91,28,31,76,54,22,0,2,5,3,4,1
60,30,56,68,11,52,42,90,27,2,1,5,0,0,2
41,28,87,48,33,49,20,65,50,0,1,5,3,5,2
73,23,7,88,7,45,74,24,59,1,3,3,3,1,2
80,2,6,54,44,14,44,68,31,5,5,1,3,1,2
36,7,83,0,74,33,7,79,65,4,3,5,5,0,2
67,0,77,40,48,72,32,86,75,4,2,1,2,1,1
66,31,61,9,45,60,69,36,10,1,1,2,4,1,2
19,9,55,48,97,54,67,21,95,3,4,0,0,5,2
31,28,8,26,43,69,62,95,62,1,1,0,4,4,1
86,9,96,83,21,14,18,97,11,4,2,1,5,1,1
49,8,51,72,15,13,4,6,45,1,3,0,2,2,1
59,3,10,81,28,0,56,94,43,2,5,5,5,0,1
4,29,17,20,62,76,89,62,41,5,3,5,4,2,2
12,31,8,78,33,54,68,96,92,1,0,1,4,4,2
89,18,61,53,35,22,60,18,50,2,0,4,1,1,2
71,15,95,43,84,64,45,21,36,5,4,4,4,2,1
64,23,43,56,20,86,56,84,26,0,5,5,4,0,1
46,2,3,65,37,43,21,69,25,3,4,5,1,3,1
82,8,9,27,69,89,19,88,51,0,1,5,1,0,2
69,29,38,49,87,6,43,65,37,1,4,0,1,2,2
35,15,73,74,4,88,38,42,28,1,4,2,4,4,2
72,20,83,76,75,16,10,4,25,0,3,5,5,3,2
76,5,78,46,74,1,86,87,41,0,0,2,4,5,1
0,26,76,47,78,55,59,20,21,0,2,0,0,4,1
31,11,0,91,17,35,74,98,72,5,5,3,0,2,2
20,24,67,23,65,47,84,1,60,5,2,0,1,0,1
48,40,28,68,92,90,93,93,99,0,2,5,2,3,1
19,29,6,89,80,94,10,78,91,2,4,3,5,2,1
89,11,52,34,28,2,91,6,39,1,3,3,4,4,1
18,19,58,0,1,75,73,14,66,0,3,0,4,1,1
48,37,41,19,66,17,83,19,48,2,5,1,4,4,1
53,25,10,6,24,15,14,66,51,5,2,5,0,4,2
51,18,38,17,88,81,81,32,4,1,5,1,1,5,1
47,14,12,21,10,82,94,69,87,4,5,3,2,3,2
44,34,38,91,30,58,13,87,2,4,1,0,3,1,2
90,25,83,22,38,29,3,71,0,4,4,5,3,5,1
11,40,7,14,13,34,19,91,81,1,4,2,1,0,1
44,31,43,94,4,3,81,68,96,4,4,2,0,3,1
58,29,16,96,88,62,38,44,39,2,4,4,2,0,2
30,37,60,50,37,97,27,83,99,2,0,1,5,0,2
7,1,64,80,3,17,31,64,72,5,4,3,5,4,1
48,31,41,73,64,86,52,61,19,4,5,4,3,3,2
5,37,24,72,59,49,44,2,97,3,1,3,3,4,2
33,12,82,42,63,90,90,84,28,3,2,4,5,2,1
10,40,45,99,84,87,20,22,84,1,4,4,2,4,2
96,20,25,99,48,58,24,7,57,2,3,4,2,2,1
31,36,76,14,32,94,0,25,86,2,3,2,1,5,1
91,20,37,50,10,11,42,44,9,0,5,4,1,5,2
7,39,23,61,73,0,73,66,93,0,3,3,2,5,1
47,34,36,73,62,7,91,93,40,0,3,2,0,0,2
45,31,68,8,63,27,49,0,71,2,2,1,3,4,1
17,12,12,73,90,76,19,14,0,1,0,2,4,1,2
27,25,68,73,39,4,55,55,94,3,3,0,2,4,1
30,23,34,45,34,94,14,30,11,2,3,2,1,3,2
97,12,1,2,47,25,50,60,39,1,3,3,1,2,2
32,26,35,34,61,50,46,88,81,1,2,2,5,5,2
83,3,38,48,68,22,44,84,46,5,3,1,4,1,2
0,28,33,74,7,52,13,8,98,4,2,5,5,1,1
98,4,38,1,83,71,82,87,46,3,5,4,4,4,1
98,27,17,90,80,24,18,0,78,3,1,3,5,1,2
83,16,69,7,78,23,65,89,98,1,4,5,3,3,1
17,31,44,76,81,24,26,72,32,1,0,4,2,4,1
48,35,23,50,17,33,48,14,74,4,4,2,4,1,1
97,32,34,88,9,41,87,46,79,2,4,0,1,0,1
4,21,24,87,18,80,35,33,49,0,1,2,2,0,1
27,9,1,81,6,35,77,76,61,0,5,0,4,1,1
0,1,68,51,59,88,81,0,42,1,5,5,2,2,2
81,31,75,25,37,27,55,25,25,0,4,2,4,3,2
60,35,23,49,97,15,71,28,75,2,5,2,0,5,1
94,33,46,64,76,87,33,32,15,3,5,2,1,0,1
47,39,61,11,68,95,35,83,76,3,4,0,0,4,2
47,23,66,22,79,33,96,77,95,1,0,2,4,4,2
45,10,44,88,71,99,65,1,78,4,3,3,5,2,2
61,38,56,90,11,97,92,87,15,4,1,0,4,1,1
36,28,73,27,72,92,10,65,52,0,2,0,4,3,1
8,28,14,34,13,92,79,43,23,5,1,1,0,0,1
70,13,40,9,87,67,85,57,87,1,1,4,0,3,2
83,12,5,55,39,88,48,85,66,3,0,0,1,5,2
30,19,24,71,25,26,84,22,21,2,1,5,1,0,1
87,31,1,54,22,70,35,54,83,4,3,0,0,2,1
64,6,57,95,87,46,66,52,48,5,3,3,4,1,2
81,16,8,31,86,35,23,21,0,5,1,2,0,3,2
60,38,61,76,50,34,51,86,84,5,3,2,3,3,2
47,7,18,84,45,82,13,43,50,0,4,2,0,5,1
10,28,29,20,9,83,53,82,68,4,1,2,0,0,1
14,12,4,37,48,16,62,37,14,1,5,4,5,1,2
33,40,31,30,31,33,33,68,69,2,0,4,0,5,1
54,28,36,82,31,31,35,17,10,3,0,4,4,3,2
15,24,64,69,55,47,51,88,33,5,2,4,1,3,1
66,7,40,50,30,24,89,64,37,0,1,5,3,4,2
27,32,80,90,85,96,65,30,87,4,0,0,1,1,2
31,35,1,16,97,96,24,39,75,3,5,2,4,2,2
89,33,10,70,68,5,36,88,94,5,0,1,3,4,1
23,22,14,50,48,56,48,25,5,0,4,3,4,1,1
73,36,21,23,41,48,1,42,52,5,2,0,3,0,2
74,25,79,63,88,84,65,6,46,0,5,0,4,1,2
46,15,48,44,34,46,14,28,4,1,5,4,2,5,2
60,10,10,45,44,1,12,63,89,1,5,0,2,1,1
0,23,10,78,29,32,35,57,32,2,4,4,5,3,2
65,2,90,44,90,72,84,59,62,4,0,0,2,3,2
52,19,50,40,1,60,26,48,25,5,4,3,3,1,2
50,11,34,71,86,76,44,69,24,4,5,4,0,2,2
58,36,87,52,85,90,54,30,4,2,2,5,5,0,1
81,8,64,76,30,1,9,61,93,0,5,5,2,5,1
7,17,46,40,99,19,75,9,91,2,4,1,3,5,2
24,2,86,81,26,52,26,7,81,3,1,4,3,1,1
74,37,66,78,67,93,2,83,70,0,3,0,1,5,1
84,25,45,87,67,1,17,22,29,5,5,2,1,3,1
0,38,72,63,45,77,42,5,65,1,2,3,2,2,1
5,28,54,10,27,25,18,86,81,2,5,3,2,2,1
96,31,20,4,42,91,98,57,95,3,3,4,1,2,2
30,34,3,49,40,34,75,22,67,1,4,2,5,4,1
14,33,81,85,34,6,19,30,17,0,0,4,5,0,2
37,25,26,0,1,64,29,21,74,5,3,3,5,3,1
28,12,78,63,25,20,82,1,15,2,4,4,1,1,2
97,0,47,99,58,73,98,95,32,3,3,1,0,2,1
6,13,93,20,90,76,44,55,99,2,3,4,5,4,2
42,17,27,52,92,70,47,50,97,1,3,3,2,1,2
28,29,53,24,41,18,22,74,67,0,1,5,5,0,1
12,4,24,31,1,28,76,23,89,1,0,4,2,1,2
48,1,85,95,15,92,17,28,36,1,2,4,1,2,2
91,22,38,2,66,84,6,70,2,3,2,3,5,1,1
27,36,10,27,94,47,31,35,23,5,0,0,0,2,2
27,7,28,29,3,65,93,95,59,4,4,3,3,0,1
76,27,88,92,54,76,26,24,88,1,3,3,1,4,1
75,31,60,20,34,95,88,88,4,5,4,1,2,3,1
99,4,62,50,35,85,17,99,43,5,2,2,3,5,1
55,28,16,76,29,59,87,15,71,5,3,0,0,1,2
59,34,29,92,69,92,67,24,23,2,2,4,3,5,1
30,37,25,71,65,27,12,99,39,4,0,4,4,2,2
68,36,33,5,59,66,27,80,9,5,4,1,2,3,1
60,25,49,11,79,14,55,28,87,1,3,5,1,0,2
76,7,7,19,68,1,14,14,52,0,3,0,4,0,1
47,29,61,12,22,54,47,64,50,0,4,5,2,4,1
97,13,4,9,49,58,57,85,12,0,0,1,2,5,2
68,21,99,30,40,34,97,19,27,1,0,4,2,3,1
47,20,43,64,75,6,30,49,74,3,1,4,3,5,1
96,26,13,73,3,32,99,85,71,2,0,0,2,0,1
68,36,35,57,72,77,0,48,97,5,0,2,5,4,2
66,26,96,32,17,20,62,5,16,2,5,5,4,1,1
32,10,66,77,40,59,24,69,92,4,4,3,3,4,1
70,16,13,31,98,80,93,37,49,4,1,1,1,0,2
97,31,83,51,10,21,51,62,25,5,0,1,0,2,2
91,25,50,69,90,28,61,98,31,4,3,5,0,1,1
2,35,68,51,39,14,28,60,57,4,3,4,1,2,2
72,30,96,63,86,45,48,97,13,4,5,4,1,3,2
66,23,4,72,65,11,69,29,56,3,4,0,2,2,2
57,24,39,13,71,95,38,8,90,5,3,3,4,1,1
62,9,48,45,46,30,39,64,78,1,3,0,0,1,2
66,2,95,42,24,67,23,69,14,2,4,5,3,0,1
1,33,0,92,25,62,8,56,54,0,0,1,4,1,2
94,35,32,45,12,12,25,44,86,2,2,4,0,0,1
29,19,90,8,49,63,41,96,9,5,1,3,5,2,2
97,40,89,2,34,46,90,29,42,5,3,4,1,2,1
39,2,86,36,80,22,17,6,82,3,2,4,4,5,2
83,9,64,90,43,82,62,47,89,1,5,0,0,1,2
0,33,89,35,47,90,48,58,76,4,4,5,3,0,1
74,6,96,57,36,61,7,43,49,4,3,2,5,5,2
85,29,50,65,15,30,29,46,15,4,5,1,0,0,2
49,26,86,98,25,16,14,52,56,1,0,3,4,3,1
88,33,59,27,86,41,3,92,47,4,4,1,5,3,2
58,28,35,33,91,28,16,25,70,0,0,4,4,3,2
8,6,80,63,83,7,31,54,9,3,5,1,5,0,1
24,0,76,12,59,12,38,37,94,0,1,3,1,3,1
66,16,30,79,68,16,59,28,34,3,2,3,0,2,1
93,24,33,49,65,92,85,86,72,3,3,2,0,5,2
44,28,61,31,4,46,93,39,15,4,4,5,0,3,1
6,4,21,47,19,74,15,19,76,3,2,4,0,0,1
11,39,69,86,84,21,95,12,38,4,0,2,1,2,1
63,17,32,21,81,6,8,5,80,0,1,1,1,1,1
46,13,27,70,13,66,1,14,98,0,3,0,5,5,2
74,27,16,94,36,70,26,62,12,5,0,3,4,4,2
45,39,19,13,82,67,12,97,63,1,3,4,5,3,1
25,16,84,30,90,50,17,59,57,2,5,4,2,3,1
33,16,72,11,57,61,41,86,50,5,0,0,3,5,2
95,4,43,24,67,6,51,30,59,5,1,4,2,2,2
73,36,82,48,49,16,18,0,40,0,0,3,4,5,1
13,7,37,17,75,92,84,29,12,0,2,4,1,1,2
57,16,88,92,37,90,76,71,77,5,3,3,4,4,2
7,36,27,8,66,96,16,86,37,3,0,3,2,3,1
4,24,63,60,53,45,85,53,35,2,4,0,0,3,1
3,38,91,85,15,49,61,11,57,2,5,0,2,2,1
94,23,50,3,48,86,56,87,24,0,2,4,3,5,2
61,19,99,59,92,89,45,54,47,1,0,1,5,2,1
77,38,6,26,92,47,64,72,80,3,0,5,0,3,1
34,9,35,99,19,26,23,80,16,3,5,1,4,2,1
23,29,55,92,12,72,35,9,17,3,1,1,0,0,2
8,31,38,17,91,55,98,71,43,2,3,1,1,4,2
22,30,19,94,71,57,75,66,12,4,2,5,5,4,2
22,39,68,84,46,62,42,0,89,3,1,4,4,3,2
1,37,40,86,19,61,93,52,61,0,0,1,2,0,2
29,39,96,68,49,2,64,89,36,1,3,5,4,1,1
27,39,74,52,5,71,11,77,16,0,4,5,2,2,1
2,22,85,61,86,8,6,29,3,3,5,1,2,5,1
